,Date,Action,Ticker,Quantity,Price,Cash
78,2019-04-30,SELL,NVDA,55984,4.451748371124268,688254.5338275433
79,2019-04-30,BUY,TSLA,42754,16.097999572753906,0.6600940227508545
80,2019-05-18,SELL,TSLA,42754,14.0686674118042,601492.4666182995
81,2019-05-31,BUY,NVDA,116051,3.4572551250457764,200274.5521016121
82,2019-05-31,BUY,TSLA,15960,12.54800033569336,8.46674394607544
83,2019-06-28,SELL,TSLA,10670,14.855999946594238,158521.9861741066
84,2019-06-28,BUY,NVDA,39076,4.056703090667725,2.2562031745910645
85,2019-07-31,SELL,NVDA,2901,4.360402584075928,12651.784099578857
86,2019-07-31,BUY,TSLA,783,16.150667190551758,5.811689376831055
87,2019-08-16,SELL,TSLA,6073,14.37600040435791,87311.26214504242
88,2019-08-30,BUY,NVDA,1146,4.154504776000977,82550.1996717453
89,2019-08-30,BUY,TSLA,5584,14.780667304992676,14.95344066619873
90,2019-09-30,SELL,NVDA,6211,4.272921562194824,26554.069263458252
91,2019-09-30,BUY,TSLA,1645,16.142000198364258,0.47893714904785156
92,2019-10-31,SELL,TSLA,2818,21.000667572021484,59180.36015510559
93,2019-10-31,BUY,NFLX,42,291.45001220703125,46939.45964241028
94,2019-10-31,BUY,NVDA,9277,5.050086498260498,89.80719804763794
95,2019-11-29,SELL,TSLA,4410,22.086000442504883,97489.06914949417
96,2019-11-29,BUY,NFLX,35,315.92999267578125,86431.51940584183
97,2019-11-29,BUY,NVDA,15869,5.433221817016602,211.7223916053772
98,2019-12-31,SELL,NFLX,12,323.30999755859375,4091.442362308502
99,2019-12-31,SELL,NVDA,36069,5.783752918243408,212705.62637043
100,2019-12-31,SELL,TSLA,1,27.64666748046875,212733.27303791046
101,2019-12-31,BUY,CSCO,5259,40.44773483276367,18.635552406311035
102,2019-01-03,SELL,NVDA,845797,3.3780903816223145,3857178.7105050087
103,2019-01-03,SELL,NFLX,65,267.6600036621094,3874576.610743046
104,2019-01-03,SELL,CSCO,5259,35.501102447509766,4061276.9085144997
105,2019-01-31,BUY,NVDA,1179921,3.407104969024658,41162.20635795593
106,2019-01-31,BUY,TSLA,1999,20.584667205810547,13.456613540649414
107,2019-02-28,SELL,NVDA,51781,3.853978395462036,199576.31190896034
108,2019-02-28,BUY,TSLA,9511,20.982667922973633,10.157293558120728
109,2019-03-06,SELL,TSLA,11510,18.43600082397461,212208.52677750587
110,2019-03-29,SELL,NVDA,102218,4.400114059448242,661979.3857061863
111,2019-03-29,BUY,TSLA,35638,18.57466697692871,15.403982400894165
112,2019-04-26,SELL,TSLA,35638,16.5086669921875,588351.278249979
113,2019-04-30,SELL,NVDA,75025,4.451748371124268,922343.6997935772
114,2019-04-30,BUY,TSLA,57295,16.097999572753906,8.81427264213562
115,2019-05-18,SELL,TSLA,57295,14.0686674118042,806073.1136319637
116,2019-05-31,BUY,NVDA,155522,3.4572551250457764,268393.8820745945
117,2019-05-31,BUY,TSLA,21389,12.54800033569336,4.702894449234009
118,2019-06-28,SELL,TSLA,14300,14.855999946594238,212445.50213074684
119,2019-06-28,BUY,NVDA,52369,4.056703090667725,0.017975568771362305
120,2019-07-31,SELL,NVDA,3889,4.360402584075928,16957.623625040054
121,2019-07-31,BUY,TSLA,1049,16.150667190551758,15.573742151260376
122,2019-08-16,SELL,TSLA,8138,14.37600040435791,117007.46503281593
123,2019-08-30,BUY,NVDA,1536,4.154504776000977,110626.14569687843
124,2019-08-30,BUY,TSLA,7484,14.780667304992676,7.631586313247681
125,2019-09-30,SELL,NVDA,8324,4.272921562194824,35575.430670022964
126,2019-09-30,BUY,TSLA,2203,16.142000198364258,14.604233026504517
127,2019-10-31,SELL,TSLA,3776,21.000667572021484,79313.12498497963
128,2019-10-31,BUY,NFLX,56,291.45001220703125,62991.92430138588
129,2019-10-31,BUY,NVDA,12432,5.050086498260498,209.2489550113678
130,2019-11-29,SELL,TSLA,5910,22.086000442504883,130737.51157021523
131,2019-11-29,BUY,NFLX,48,315.92999267578125,115572.87192177773
132,2019-11-29,BUY,NVDA,21265,5.433221817016602,35.40998291969299
133,2019-12-31,SELL,NFLX,17,323.30999755859375,5531.679941415787
134,2019-12-31,SELL,NVDA,48337,5.783752918243408,285100.9447505474
135,2019-12-31,SELL,TSLA,1,27.64666748046875,285128.5914180279
136,2019-12-31,BUY,CSCO,7049,40.44773483276367,12.50858187675476
137,2019-01-03,SELL,NVDA,1133471,3.3780903816223145,4828967.482947826
138,2019-01-03,SELL,NFLX,87,267.6600036621094,4852253.90326643
139,2019-01-03,SELL,CSCO,7049,35.501102447509766,5102501.174418926
140,2019-01-31,BUY,NVDA,1482428,3.407104969024658,51713.36939764023
141,2019-01-31,BUY,TSLA,2512,20.584667205810547,4.6853766441345215
142,2019-02-28,SELL,NVDA,65057,3.853978395462036,250732.95785021782
143,2019-02-28,BUY,TSLA,11949,20.982667922973633,11.058838605880737
144,2019-03-06,SELL,TSLA,14461,18.43600082397461,266614.0667541027
145,2019-03-29,SELL,NVDA,128425,4.400114059448242,831698.7148387432
146,2019-03-29,BUY,TSLA,44775,18.57466697692871,18.000946760177612
147,2019-04-26,SELL,TSLA,44775,16.5086669921875,739193.5655219555
148,2019-04-30,SELL,NVDA,94260,4.451748371124268,1158815.366984129
149,2019-04-30,BUY,TSLA,71985,16.097999572753906,0.8677394390106201
150,2019-05-18,SELL,TSLA,71985,14.0686674118042,1012733.8913781643
151,2019-05-31,BUY,NVDA,195395,3.4572551250457764,337203.5262198448
152,2019-05-31,BUY,TSLA,26872,12.54800033569336,13.66119909286499
153,2019-06-28,SELL,TSLA,17966,14.855999946594238,266916.55623960495
154,2019-06-28,BUY,NVDA,65796,4.056703090667725,1.7196860313415527
155,2019-07-31,SELL,NVDA,4888,4.360402584075928,21315.367516994476
156,2019-07-31,BUY,TSLA,1319,16.150667190551758,12.637492656707764
157,2019-08-16,SELL,TSLA,10225,14.37600040435791,147007.24162721634
158,2019-08-30,BUY,NVDA,1930,4.154504776000977,138989.04740953445
159,2019-08-30,BUY,TSLA,9403,14.780667304992676,6.432740688323975
160,2019-09-30,SELL,NVDA,10457,4.272921562194824,44688.3735165596
161,2019-09-30,BUY,TSLA,2768,16.142000198364258,7.316967487335205
162,2019-10-31,SELL,TSLA,4744,21.000667572021484,99634.48392915726
163,2019-10-31,BUY,NFLX,71,291.45001220703125,78941.53306245804
164,2019-10-31,BUY,NVDA,15620,5.050086498260498,59.18195962905884
165,2019-11-29,SELL,TSLA,7426,22.086000442504883,164069.82124567032
166,2019-11-29,BUY,NFLX,59,315.92999267578125,145429.95167779922
167,2019-11-29,BUY,NVDA,26719,5.433221817016602,259.6979489326477
168,2019-12-31,SELL,NFLX,21,323.30999755859375,7049.2078976631165
169,2019-12-31,SELL,NVDA,60731,5.783752918243408,358302.30637550354
170,2019-12-31,SELL,TSLA,1,27.64666748046875,358329.953042984
171,2019-12-31,BUY,CSCO,8859,40.44773483276367,3.4701595306396484
